income_gross,age,employed,marital_status,is_two_income_couple,number_of_children_under_7,number_of_children_7_and_over,number_of_children,commune,church_affiliation,contribution_pillar_3a,total_insurance_expenses,travel_expenses_main_income,child_care_expenses_third_party,taxable_assets,child_education_expenses,total_tax,delta_3a,delta_childcare,delta_insurance
168889.0,47,True,single,False,0,0,0,Rorschacherberg,none,4267.0,2260.0,1954.0,0.0,269923.0,0.0,28951.79,882.5900000000001,7458.510000000002,219.6800000000003
125998.0,39,False,married,False,0,1,1,Au (SG),protestant,5837.0,3916.0,1134.0,25616.0,242771.0,3100.0,7876.68,5644.710000000001,198.90999999999985,514.5100000000002
98551.0,31,False,single,False,1,1,2,Wattwil,protestant,38520.0,4910.0,8199.0,6769.0,219213.0,7041.0,0.0,0.0,0.0,0.0
51219.0,25,True,single,False,2,2,4,Benken (SG),protestant,6705.0,5794.0,6400.0,668.0,88633.0,8526.0,0.0,0.0,0.0,0.0
38185.0,29,True,single,False,0,1,1,Benken (SG),none,5051.0,5781.0,3542.0,18487.0,119279.0,7572.0,0.0,0.0,0.0,0.0
68424.0,57,False,single,False,1,1,2,Gossau (SG),none,14280.0,3482.0,9197.0,29604.0,325442.0,16513.0,0.0,0.0,0.0,0.0
54362.0,62,False,married,False,0,2,2,Mosnang,roman_catholic,5536.0,2702.0,7044.0,21612.0,226643.0,7399.0,0.0,0.0,0.0,0.0
214440.0,29,False,single,False,2,1,3,Andwil (SG),roman_catholic,32577.0,2767.0,680.0,6638.0,308227.0,11874.0,21876.91,1086.5,5602.6,141.02000000000044
210243.0,23,False,single,False,1,2,3,Rorschacherberg,none,8406.0,1148.0,7499.0,12668.0,29665.0,7811.0,23248.44,7372.879999999999,3759.1399999999994,492.6399999999994
199345.0,51,False,married,False,1,0,1,Zuzwil (SG),protestant,33545.0,4682.0,5046.0,6323.0,484277.0,0.0,19628.55,693.1499999999978,4947.009999999998,408.1399999999994
89137.0,36,False,married,True,2,2,4,Weesen,none,37929.0,5946.0,6430.0,3950.0,56656.0,15920.0,0.0,0.0,0.0,0.0
99551.0,56,True,married,True,0,1,1,Wildhaus-Alt St. Johann,roman_catholic,7490.0,2997.0,8438.0,15644.0,301946.0,3236.0,4415.05,0.0,2029.6800000000003,758.5100000000002
104506.0,53,True,single,False,0,2,2,Mosnang,roman_catholic,6788.0,212.0,7094.0,25735.0,78387.0,6479.0,1954.32,77.46000000000004,150.02999999999997,509.3799999999999
216108.0,23,True,married,False,0,2,2,Altstätten,protestant,4046.0,2101.0,7064.0,26421.0,244370.0,12835.0,28918.53,1063.5900000000001,62.93999999999869,1235.9799999999996
162071.0,64,False,single,False,1,2,3,Vilters-Wangs,roman_catholic,24346.0,3585.0,3747.0,5528.0,424936.0,16930.0,8031.31,2748.3600000000006,4756.49,0.0
194456.0,46,False,single,False,0,0,0,Mosnang,none,17473.0,1609.0,5092.0,0.0,232627.0,0.0,32643.21,5888.799999999999,8237.869999999999,414.9500000000007
133287.0,58,True,married,False,0,1,1,Oberuzwil,roman_catholic,2695.0,3503.0,7138.0,15814.0,436515.0,19913.0,9443.79,1076.380000000001,2483.4400000000005,679.4300000000003
229230.0,25,True,single,False,1,1,2,Goldach,christian_catholic,7735.0,5728.0,4197.0,21811.0,251182.0,9896.0,32893.93,0.0,1548.0,0.0
192720.0,51,True,married,True,2,0,2,St. Margrethen,protestant,6253.0,1641.0,8836.0,14996.0,174500.0,0.0,26302.89,298.97000000000116,3406.4799999999996,1317.7000000000007
102199.0,40,True,single,False,1,2,3,Mörschwil,roman_catholic,1089.0,3836.0,9199.0,15601.0,216018.0,2580.0,2224.34,768.6600000000001,1373.94,0.0
237840.0,59,True,single,False,1,1,2,Flawil,protestant,1645.0,732.0,7020.0,13732.0,440582.0,5575.0,44012.41,2085.6800000000003,4701.6500000000015,783.3800000000047
41353.0,35,True,single,False,2,2,4,Goldach,roman_catholic,2897.0,1776.0,6723.0,26271.0,126191.0,5827.0,0.0,0.0,0.0,0.0
210607.0,41,True,married,False,2,1,3,Rorschacherberg,none,4892.0,1039.0,1878.0,26322.0,259802.0,5514.0,23576.42,645.2099999999991,72.83999999999651,1323.0199999999968
61516.0,27,True,married,False,0,1,1,Bütschwil-Ganterschwil,christian_catholic,7882.0,1913.0,1978.0,4000.0,188585.0,12022.0,1069.08,0.0,1069.08,710.29
44658.0,54,False,married,False,0,0,0,Oberriet (SG),none,35090.0,966.0,3146.0,0.0,103841.0,0.0,0.0,0.0,0.0,0.0
53477.0,22,False,married,False,0,0,0,Sennwald,none,4459.0,1252.0,4557.0,0.0,324548.0,0.0,2727.89,2727.89,2727.89,726.4499999999998
58617.0,31,False,single,False,1,2,3,Niederhelfenschwil,none,17360.0,3122.0,5342.0,27924.0,78741.0,1919.0,0.0,0.0,0.0,0.0
128950.0,35,False,single,False,2,1,3,Sargans,roman_catholic,24833.0,3166.0,6948.0,20084.0,206668.0,15657.0,370.22,370.22,334.36,23.870000000000005
87117.0,25,True,single,False,0,0,0,Flawil,protestant,3159.0,5563.0,1364.0,0.0,463291.0,0.0,12147.17,1090.9099999999999,6540.4400000000005,0.0
120453.0,47,False,single,False,0,1,1,Wattwil,protestant,25749.0,2331.0,1205.0,15207.0,434463.0,6283.0,5037.76,2153.0200000000004,2303.53,224.07000000000062
221723.0,58,False,married,True,1,2,3,Wattwil,none,32038.0,4876.0,8523.0,6768.0,9177.0,3062.0,20855.85,1189.829999999998,5398.609999999999,423.2099999999991
84927.0,51,True,single,False,0,2,2,Kaltbrunn,roman_catholic,6085.0,328.0,2846.0,27700.0,245415.0,8791.0,0.0,0.0,0.0,0.0
90180.0,33,True,married,True,2,1,3,Berg (SG),protestant,5790.0,549.0,7128.0,27631.0,112484.0,3188.0,38.01,38.01,0.0,38.01
192545.0,36,True,married,False,0,1,1,Lütisburg,roman_catholic,6842.0,5161.0,7359.0,18550.0,476983.0,15659.0,26482.18,140.4200000000019,2636.4300000000003,422.1399999999994
220573.0,56,False,single,False,1,2,3,Zuzwil (SG),protestant,23028.0,690.0,73.0,1362.0,452437.0,15806.0,22778.4,3649.3600000000006,6718.600000000002,622.1200000000026
87238.0,40,False,single,False,1,1,2,Schmerikon,protestant,30294.0,5947.0,8684.0,23812.0,367462.0,86.0,0.0,0.0,0.0,0.0
244283.0,53,True,married,False,0,1,1,Muolen,none,164.0,2180.0,2610.0,19636.0,332397.0,6642.0,42951.83,2395.9300000000003,2268.800000000003,1157.3600000000006
216813.0,46,False,single,False,2,0,2,Altstätten,protestant,10113.0,2832.0,1835.0,11222.0,116951.0,0.0,32174.82,8059.639999999999,4801.810000000001,128.13999999999942
159004.0,50,True,single,False,0,0,0,Pfäfers,none,7352.0,4637.0,1989.0,0.0,20366.0,0.0,29127.78,0.0,8317.419999999998,0.0
227815.0,62,False,single,False,2,1,3,Walenstadt,none,23014.0,58.0,1484.0,23400.0,89685.0,4122.0,22218.78,3538.239999999998,834.9300000000003,797.3600000000006
195463.0,30,False,single,False,1,1,2,Sennwald,none,30257.0,1263.0,3404.0,9118.0,32517.0,19379.0,13933.86,1324.58,3716.84,376.28000000000065
83078.0,41,False,single,False,2,0,2,Berg (SG),none,13697.0,1133.0,3026.0,8135.0,13197.0,0.0,2135.88,2135.88,2135.88,316.8000000000002
32837.0,44,False,single,False,0,0,0,Marbach (SG),none,39695.0,4610.0,506.0,0.0,250659.0,0.0,0.0,0.0,0.0,0.0
128711.0,43,False,single,False,0,2,2,Quarten,protestant,37053.0,4457.0,2729.0,26769.0,92761.0,4933.0,480.72,0.0,0.0,0.0
64099.0,61,True,married,True,0,0,0,Uzwil,roman_catholic,413.0,3357.0,430.0,0.0,360810.0,0.0,6796.6,1437.4500000000007,5073.47,692.0300000000007
237977.0,34,False,married,False,0,0,0,Uznach,roman_catholic,32117.0,959.0,1388.0,0.0,190492.0,0.0,42372.87,1479.2900000000009,9282.620000000003,1668.5699999999997
126071.0,58,True,single,False,1,2,3,Rorschacherberg,protestant,1837.0,2833.0,3527.0,3277.0,59063.0,10579.0,8292.48,1164.4299999999994,4937.26,104.77999999999975
237748.0,47,False,married,True,2,1,3,St. Margrethen,christian_catholic,20068.0,4515.0,8983.0,8827.0,349656.0,633.0,29600.26,5013.359999999997,5435.879999999997,511.1999999999971
147145.0,60,True,single,False,1,1,2,Mels,christian_catholic,1586.0,2661.0,9392.0,22728.0,207177.0,19378.0,9639.03,1379.4300000000003,929.9899999999998,150.17000000000007
33068.0,63,False,married,True,1,1,2,St. Gallen,roman_catholic,13746.0,2874.0,7428.0,7719.0,282391.0,69.0,0.0,0.0,0.0,0.0
36803.0,63,True,married,False,1,2,3,Gaiserwald,none,3258.0,2608.0,3073.0,24100.0,493451.0,19990.0,0.0,0.0,0.0,0.0
199707.0,37,True,single,False,2,0,2,Lütisburg,protestant,746.0,3301.0,174.0,25385.0,57197.0,0.0,33317.77,2238.189999999995,380.98999999999796,25.869999999995343
249648.0,33,False,single,False,2,2,4,Balgach,none,4224.0,658.0,2211.0,16360.0,54295.0,6091.0,27799.25,8638.14,2840.66,576.3199999999997
32223.0,43,True,single,False,0,1,1,Niederbüren,roman_catholic,1454.0,5911.0,7229.0,3761.0,150681.0,8238.0,0.0,0.0,0.0,0.0
69865.0,58,True,single,False,0,0,0,Pfäfers,roman_catholic,6467.0,1493.0,28.0,0.0,7009.0,0.0,8058.12,190.47000000000025,5745.219999999999,416.97000000000025
124141.0,48,False,single,False,2,2,4,Rorschach,protestant,14819.0,1209.0,3759.0,20998.0,331314.0,13545.0,83.32,83.32,82.36999999999999,40.25999999999999
163918.0,24,True,married,True,1,0,1,Thal,roman_catholic,3918.0,732.0,9263.0,21073.0,163275.0,0.0,20022.17,884.8299999999981,1436.699999999997,1421.5299999999988
204654.0,24,False,married,False,2,2,4,Quarten,roman_catholic,8243.0,4415.0,6282.0,2802.0,49977.0,303.0,24797.15,7898.490000000002,6743.550000000003,520.1200000000026
45839.0,34,False,married,True,0,0,0,Sevelen,none,26426.0,3778.0,6694.0,0.0,251044.0,0.0,0.0,0.0,0.0,0.0
145520.0,34,True,married,False,0,1,1,Steinach,none,7670.0,1502.0,4242.0,12571.0,166222.0,14323.0,14340.14,0.0,3511.8599999999988,1216.33
224376.0,36,False,married,True,2,0,2,Schänis,none,28625.0,5715.0,4769.0,2277.0,96141.0,0.0,28946.73,2303.779999999999,7049.639999999999,234.5799999999981
225056.0,58,False,single,False,0,0,0,Rheineck,protestant,20400.0,3849.0,6830.0,0.0,21736.0,0.0,41172.71,5421.620000000003,9012.11,0.0
60183.0,36,False,married,True,1,0,1,Berg (SG),none,18293.0,851.0,8877.0,14796.0,296893.0,0.0,0.0,0.0,0.0,0.0
38648.0,57,True,single,False,0,1,1,Andwil (SG),none,7537.0,2121.0,5579.0,13747.0,237744.0,11778.0,0.0,0.0,0.0,0.0
129234.0,55,False,single,False,2,2,4,Untereggen,protestant,1010.0,1676.0,7264.0,10287.0,240130.0,2463.0,6040.31,6040.31,3341.2900000000004,349.8900000000003
139203.0,53,True,married,True,0,0,0,Rebstein,none,477.0,734.0,3419.0,0.0,229242.0,0.0,21248.23,1764.5499999999993,6636.209999999999,1392.489999999998
225900.0,43,False,single,False,1,1,2,Pfäfers,roman_catholic,24239.0,916.0,1547.0,18557.0,428174.0,17662.0,27755.26,3961.109999999997,2632.9699999999975,698.6399999999994
98505.0,25,True,single,False,1,1,2,Uznach,none,3245.0,5043.0,5251.0,18756.0,180313.0,8989.0,2665.58,557.81,1095.22,0.0
214831.0,38,False,single,False,1,1,2,Balgach,protestant,5172.0,174.0,3894.0,9603.0,17285.0,5008.0,28060.8,8460.46,4799.84,790.5699999999997
90528.0,28,True,single,False,1,1,2,Tübach,protestant,6086.0,5124.0,2109.0,23882.0,231184.0,1965.0,1678.93,160.10000000000014,375.94000000000005,0.0
164734.0,64,False,single,False,2,1,3,Eschenbach (SG),roman_catholic,31700.0,1738.0,5985.0,4036.0,181061.0,6101.0,10002.94,1154.8999999999996,5165.120000000001,378.0
43335.0,54,False,married,False,1,0,1,Kaltbrunn,protestant,24435.0,4631.0,4554.0,3373.0,345960.0,0.0,0.0,0.0,0.0,0.0
71025.0,22,False,single,False,0,2,2,Quarten,protestant,36399.0,5055.0,814.0,10850.0,399364.0,5850.0,0.0,0.0,0.0,0.0
224737.0,34,False,married,False,2,0,2,Gaiserwald,none,23643.0,5758.0,6778.0,19792.0,158624.0,0.0,23266.43,3338.119999999999,1774.75,203.72999999999956
207243.0,49,False,married,False,1,1,2,Untereggen,protestant,1564.0,2091.0,883.0,17489.0,446596.0,9293.0,29161.79,10530.810000000001,2854.0,1255.6399999999994
230663.0,64,False,married,True,1,2,3,Lichtensteig,protestant,8076.0,2129.0,5018.0,21687.0,139080.0,7613.0,28862.41,8907.16,1570.0400000000009,1282.4599999999991
44938.0,38,True,married,False,0,1,1,Rorschacherberg,protestant,760.0,2718.0,6408.0,21577.0,356891.0,15165.0,0.0,0.0,0.0,0.0
83071.0,58,False,single,False,2,0,2,Balgach,protestant,28573.0,859.0,6318.0,5952.0,277761.0,0.0,0.0,0.0,0.0,0.0
141743.0,55,True,single,False,0,1,1,Wil (SG),protestant,1264.0,1908.0,6639.0,8864.0,246535.0,16908.0,14437.78,1639.7200000000012,4733.6500000000015,333.5500000000011
113510.0,22,True,single,False,2,2,4,Niederhelfenschwil,none,5446.0,2546.0,8538.0,23642.0,380151.0,3358.0,1564.8,245.33999999999992,405.04999999999995,107.08999999999992
169225.0,34,False,single,False,0,0,0,Sennwald,roman_catholic,20072.0,4625.0,6341.0,0.0,292793.0,0.0,21382.97,4315.290000000001,6806.18,0.0
71820.0,27,False,single,False,2,1,3,Rorschacherberg,none,12823.0,2939.0,4630.0,1002.0,384146.0,11487.0,0.0,0.0,0.0,0.0
111719.0,46,True,single,False,1,2,3,Sennwald,none,4959.0,4504.0,4939.0,17479.0,309201.0,2422.0,2435.45,281.15999999999985,1068.1899999999998,0.0
86643.0,56,True,single,False,1,2,3,Diepoldsau,roman_catholic,1878.0,3817.0,3482.0,29501.0,445777.0,17915.0,0.0,0.0,0.0,0.0
189801.0,52,True,married,False,2,0,2,Häggenschwil,christian_catholic,6297.0,478.0,6016.0,6650.0,38499.0,0.0,29191.13,297.2999999999993,5973.32,1707.7800000000025
121858.0,46,False,single,False,2,1,3,Zuzwil (SG),protestant,23072.0,4255.0,4646.0,12233.0,164868.0,2790.0,2179.79,1728.2,1866.51,0.0
35484.0,36,True,single,False,0,0,0,Quarten,roman_catholic,1720.0,1993.0,2174.0,0.0,415602.0,0.0,1907.05,813.53,1907.05,195.8499999999999
229266.0,37,False,single,False,0,1,1,Niederhelfenschwil,protestant,11347.0,3105.0,6969.0,1302.0,239356.0,12971.0,37676.28,8698.039999999997,8744.969999999998,64.61000000000058
177961.0,46,True,married,False,1,0,1,Mels,protestant,1136.0,1358.0,4194.0,15002.0,470995.0,0.0,28071.27,1878.7200000000012,3503.8899999999994,1453.0400000000009
35731.0,60,False,married,True,2,0,2,Wildhaus-Alt St. Johann,none,2515.0,2891.0,3977.0,2807.0,400912.0,0.0,0.0,0.0,0.0,0.0
190149.0,62,True,married,True,1,2,3,Gaiserwald,christian_catholic,3522.0,3769.0,2771.0,18670.0,237405.0,6435.0,20061.05,1038.9099999999999,2172.040000000001,661.0
244616.0,24,True,single,False,0,0,0,Berg (SG),none,991.0,3508.0,138.0,0.0,432248.0,0.0,59216.56,2170.3799999999974,9127.939999999995,0.0
162408.0,44,True,single,False,1,2,3,Niederhelfenschwil,none,6715.0,1903.0,720.0,14329.0,323776.0,16342.0,12277.51,131.5599999999995,2904.24,287.85000000000036
88752.0,54,True,married,True,2,1,3,Kaltbrunn,none,1892.0,3616.0,5727.0,19998.0,210635.0,14797.0,0.0,0.0,0.0,0.0
45715.0,54,True,married,True,1,0,1,Rorschacherberg,roman_catholic,5619.0,3567.0,6066.0,22535.0,82361.0,0.0,0.0,0.0,0.0,0.0
204020.0,47,False,single,False,1,1,2,Häggenschwil,roman_catholic,13628.0,1563.0,5161.0,27364.0,54048.0,6179.0,21315.72,6346.52,0.0,435.5500000000029
40813.0,63,True,single,False,1,2,3,Wil (SG),none,4591.0,4114.0,6439.0,1379.0,353374.0,392.0,0.0,0.0,0.0,0.0
229220.0,59,True,married,False,2,0,2,Gaiserwald,protestant,5665.0,3045.0,5485.0,8734.0,298290.0,0.0,38192.12,550.0,6079.610000000004,893.4500000000044
241416.0,38,True,married,True,2,2,4,Schänis,none,6695.0,5342.0,9834.0,17861.0,355112.0,19341.0,28747.48,194.90999999999985,2920.2599999999984,315.22000000000116
113652.0,27,True,married,False,2,0,2,Mörschwil,roman_catholic,7754.0,3300.0,1404.0,10942.0,121325.0,0.0,7305.62,0.0,2720.99,605.9300000000003
230007.0,34,False,single,False,0,2,2,Pfäfers,protestant,26667.0,575.0,9317.0,16945.0,113828.0,10756.0,28260.38,3205.75,3177.9799999999996,816.6100000000006
217451.0,29,True,married,True,1,2,3,Steinach,protestant,5630.0,1492.0,8442.0,28536.0,147105.0,11224.0,26537.4,531.9200000000019,0.0,1456.9600000000028
210914.0,23,True,married,True,0,2,2,Steinach,none,5009.0,5812.0,430.0,28967.0,285710.0,5488.0,27918.85,693.9699999999975,0.0,210.8199999999997
115245.0,54,True,single,False,2,1,3,Eggersriet,roman_catholic,4781.0,473.0,51.0,17111.0,28882.0,18642.0,3788.2,516.0499999999997,1644.8799999999997,560.2799999999997
58147.0,25,False,married,True,0,1,1,Steinach,none,31875.0,5203.0,7349.0,15817.0,195692.0,17788.0,0.0,0.0,0.0,0.0
220049.0,44,True,single,False,2,0,2,Wartau,protestant,1515.0,3171.0,31.0,26704.0,374433.0,0.0,39725.78,2247.3499999999985,0.0,59.83999999999651
129981.0,57,True,single,False,0,0,0,Altstätten,protestant,4303.0,441.0,9181.0,0.0,488271.0,0.0,19857.59,854.5800000000017,7589.299999999999,750.130000000001
159918.0,22,False,married,True,0,2,2,Wildhaus-Alt St. Johann,protestant,21045.0,163.0,5234.0,808.0,17394.0,11067.0,15895.56,4188.74,6956.23,1709.4699999999993
142373.0,64,True,married,True,1,2,3,Neckertal,roman_catholic,1700.0,3133.0,2712.0,17991.0,39956.0,5021.0,10171.77,1407.1400000000012,2102.3500000000004,857.0400000000009
176335.0,48,True,married,True,0,1,1,Flawil,roman_catholic,3647.0,743.0,5317.0,4983.0,250228.0,12518.0,27078.4,1151.0400000000009,6635.810000000001,1682.7300000000032
69528.0,26,True,married,False,2,0,2,Weesen,none,153.0,1184.0,4046.0,2558.0,228487.0,0.0,3533.58,1183.71,3354.86,941.2799999999997
81045.0,26,True,married,True,0,1,1,Grabs,protestant,2606.0,2910.0,2916.0,29394.0,489831.0,6624.0,1254.47,647.5600000000001,0.0,541.49
78668.0,44,False,married,False,0,0,0,Balgach,none,15312.0,5343.0,1403.0,0.0,472297.0,0.0,3736.79,2620.05,3190.16,193.48999999999978
158484.0,35,False,single,False,0,2,2,Altstätten,roman_catholic,5743.0,370.0,3833.0,11303.0,62784.0,16204.0,13887.89,7415.4,3926.879999999999,715.4300000000003
224166.0,52,True,married,False,1,0,1,Schänis,none,6259.0,1302.0,6120.0,9107.0,199160.0,0.0,40169.05,345.8500000000058,5973.690000000002,1500.4000000000015
146562.0,32,True,single,False,1,2,3,Flawil,none,3197.0,693.0,2844.0,28676.0,379566.0,16180.0,7544.88,865.8100000000004,0.0,529.1300000000001
85785.0,58,False,married,True,0,2,2,Rheineck,none,6737.0,4474.0,2129.0,8146.0,58277.0,3622.0,1677.14,1677.14,1677.14,304.24
245363.0,36,False,single,False,2,1,3,Oberbüren,none,33478.0,5465.0,6761.0,1059.0,131744.0,12354.0,26663.28,897.2199999999975,7284.110000000001,0.0
135353.0,34,False,single,False,0,2,2,Altstätten,roman_catholic,32315.0,1536.0,8287.0,17157.0,425724.0,1246.0,3297.85,645.04,1463.74,315.6399999999999
205433.0,33,False,single,False,2,1,3,Wittenbach,roman_catholic,22727.0,2639.0,1473.0,27945.0,478959.0,11269.0,17588.53,3824.039999999999,0.0,177.12999999999738
158566.0,52,True,single,False,1,2,3,Tübach,none,4689.0,2296.0,4426.0,20700.0,443240.0,4597.0,9974.08,537.6399999999994,1219.6800000000003,186.8799999999992
94568.0,50,True,single,False,1,0,1,Goldach,none,7644.0,1305.0,2908.0,29247.0,498878.0,0.0,2863.57,0.0,0.0,325.9000000000001
222906.0,35,True,single,False,2,2,4,Mels,protestant,2436.0,2590.0,6655.0,28100.0,65233.0,19689.0,25010.59,1560.8899999999994,0.0,191.86999999999898
122917.0,23,False,single,False,2,1,3,Bütschwil-Ganterschwil,roman_catholic,10781.0,4268.0,8032.0,4686.0,301187.0,8440.0,6617.27,4989.55,4425.860000000001,0.0
104065.0,52,False,married,False,0,2,2,Uzwil,none,5902.0,2035.0,3498.0,22914.0,176019.0,14565.0,739.07,739.07,471.24000000000007,547.9300000000001
97505.0,47,False,married,False,2,0,2,Zuzwil (SG),protestant,36383.0,4852.0,1427.0,22328.0,188650.0,0.0,0.0,0.0,0.0,0.0
218277.0,59,True,single,False,0,0,0,Diepoldsau,protestant,2814.0,2695.0,1728.0,0.0,285361.0,0.0,44472.59,1476.3899999999994,8308.649999999994,141.15999999999622
123647.0,56,False,married,False,1,1,2,Schänis,roman_catholic,19629.0,3207.0,4638.0,654.0,89051.0,10075.0,6283.38,3457.05,4978.13,742.8400000000001
87301.0,45,False,married,False,1,2,3,Jonschwil,roman_catholic,14422.0,692.0,8818.0,29191.0,490314.0,18446.0,0.0,0.0,0.0,0.0
159077.0,35,False,single,False,2,1,3,Kirchberg (SG),protestant,27597.0,1363.0,672.0,1139.0,201397.0,19905.0,10596.7,2196.800000000001,6057.410000000001,487.8700000000008
87329.0,49,False,single,False,0,1,1,Rorschacherberg,protestant,19046.0,1625.0,6917.0,16615.0,32926.0,9854.0,0.0,0.0,0.0,0.0
115663.0,56,False,married,True,0,1,1,Walenstadt,none,31334.0,4155.0,903.0,11229.0,174105.0,6878.0,2542.76,688.6000000000001,2084.78,341.2000000000003
223379.0,22,True,married,True,1,2,3,Lütisburg,protestant,378.0,243.0,8968.0,5209.0,177414.0,12467.0,42198.48,2692.280000000006,8292.86,2162.8900000000067
156618.0,44,True,married,True,1,2,3,Rapperswil-Jona,none,6950.0,409.0,9105.0,20726.0,448817.0,14311.0,7339.24,63.039999999999964,1076.8499999999995,1065.25
233922.0,33,False,single,False,0,0,0,Mosnang,protestant,7925.0,4760.0,1356.0,0.0,255649.0,0.0,54017.11,10355.39,9663.900000000001,0.0
175042.0,52,False,married,False,0,0,0,Uzwil,none,7674.0,5759.0,3029.0,0.0,47856.0,0.0,27141.71,7946.279999999999,7397.169999999998,222.12999999999738
78854.0,55,False,married,False,2,1,3,Pfäfers,protestant,31277.0,3173.0,6259.0,24691.0,241029.0,7490.0,0.0,0.0,0.0,0.0
216228.0,62,True,single,False,0,1,1,Schmerikon,none,239.0,2792.0,7010.0,29615.0,71177.0,17581.0,28182.67,2311.0999999999985,0.0,124.58999999999651
31709.0,30,True,married,True,1,1,2,Oberbüren,protestant,2340.0,5120.0,3566.0,18326.0,334625.0,10754.0,0.0,0.0,0.0,0.0
164514.0,24,False,single,False,1,2,3,Wartau,roman_catholic,28469.0,4530.0,8839.0,14689.0,413333.0,18613.0,7073.66,1948.4899999999998,2966.1399999999994,0.0
150270.0,31,False,married,True,0,0,0,Wildhaus-Alt St. Johann,christian_catholic,12815.0,2186.0,9129.0,0.0,340470.0,0.0,21570.7,6504.620000000001,7331.0,1162.119999999999
108715.0,33,True,married,True,1,0,1,Wartau,none,1915.0,1390.0,7568.0,2447.0,196208.0,0.0,12972.21,1393.4399999999987,5977.159999999999,1317.8599999999988
108442.0,50,True,married,False,2,0,2,Schänis,roman_catholic,5789.0,949.0,7701.0,3981.0,73351.0,0.0,8864.04,343.75,4976.550000000001,1270.9700000000012
235145.0,29,True,single,False,2,2,4,Berneck,protestant,6924.0,1123.0,1867.0,11051.0,102288.0,5341.0,34317.54,113.12000000000262,5181.639999999999,563.1800000000003
58566.0,57,True,single,False,1,1,2,Rheineck,none,7871.0,197.0,792.0,18567.0,453924.0,7980.0,0.0,0.0,0.0,0.0
171477.0,31,False,married,True,0,2,2,Weesen,protestant,19085.0,4808.0,4524.0,904.0,36295.0,16231.0,15939.37,4711.980000000001,6925.9400000000005,452.6600000000017
203155.0,55,False,single,False,1,0,1,Lichtensteig,roman_catholic,4939.0,2415.0,7225.0,18540.0,160732.0,0.0,30325.32,9735.04,2562.720000000001,238.88999999999942
